(1740, 0.8022351101897228)
(1741, 0.8022108988334639)
(1742, 0.8020741532371731)
(1743, 0.802034353737987)
(1744, 0.801950854787586)
(1745, 0.8018404815463419)
(1746, 0.8017402711875933)
(1747, 0.8017505486487796)
(1748, 0.8016307177682763)
(1749, 0.8016222198736062)
(1750, 0.8016341648783003)
(1751, 0.8015848427483315)
(1752, 0.801487515029842)
(1753, 0.8014975712425833)
(1754, 0.8014549472992614)
(1755, 0.8013577032972266)
(1756, 0.801366380787113)
(1757, 0.801321694948623)
(1758, 0.8012984972086918)
(1759, 0.8011747534943278)
(1760, 0.8011689398099076)
(1761, 0.8010577722275413)
(1762, 0.800966830719072)
(1763, 0.8008961144726991)
(1764, 0.8008917057527707)
(1765, 0.8008011967872425)
(1766, 0.8006823460823548)
(1767, 0.8005992444005469)
(1768, 0.8005147071985098)
(1769, 0.8005870095143014)
(1770, 0.80050902188161)
(1771, 0.8003996316152128)
(1772, 0.8003407682441427)
(1773, 0.8002708512581612)
(1774, 0.8002276981696739)
(1775, 0.8001463256419544)
(1776, 0.8000368117816277)
(1777, 0.8001021576450994)
(1778, 0.8000103712618284)
(1779, 0.8000758347918707)
(1780, 0.8000738953271609)
(1781, 0.8000694663252876)
(1782, 0.8000428872946002)
(1783, 0.7999434162911176)
(1784, 0.7998662224131314)
(1785, 0.7998268897126035)
(1786, 0.7997024146733599)
(1787, 0.7996424039649643)
(1788, 0.799552270663398)
(1789, 0.7994675233818553)
(1790, 0.7993264546940446)
(1791, 0.7992613737906643)
(1792, 0.7992247337741512)
(1793, 0.7993314495248895)
(1794, 0.7992209215360874)
(1795, 0.7993134033713168)
(1796, 0.7992846390983309)
(1797, 0.7992733201187189)
(1798, 0.7992106283930969)
(1799, 0.7991869395278838)
(1800, 0.7992757651540968)
(1801, 0.7992936595488362)
(1802, 0.7992901751124502)
(1803, 0.7992617910065654)
(1804, 0.7992656847788331)
(1805, 0.7992819846832191)
(1806, 0.7992308429903366)
(1807, 0.7993431618745378)
(1808, 0.7993423351276238)
(1809, 0.7993572574745166)
(1810, 0.7992404896580712)
(1811, 0.7992212901715743)
(1812, 0.7992454244864171)
(1813, 0.7992013008701032)
(1814, 0.7991577727266288)
(1815, 0.7990539260475432)
(1816, 0.7990078085844737)
(1817, 0.7989880561697398)
(1818, 0.7990645916417356)
(1819, 0.7990601907201099)
(1820, 0.7990392924010099)
(1821, 0.7989501620569706)
(1822, 0.7988952538642611)
(1823, 0.7988158641643598)
(1824, 0.7986824480784044)
(1825, 0.7987066796054578)
(1826, 0.7986183671152213)
(1827, 0.7986270360889236)
(1828, 0.7985316314439023)
(1829, 0.7986086615778306)
(1830, 0.7986158269350646)
(1831, 0.7984678500796328)
(1832, 0.7984242534273056)
(1833, 0.7983544375554369)
(1834, 0.7983851006727832)
(1835, 0.7984071503218253)
(1836, 0.7983262959323937)
(1837, 0.7983002723009611)
(1838, 0.7982009911303681)
(1839, 0.7981730539102538)
(1840, 0.798076822673497)
(1841, 0.7979564933528206)
(1842, 0.797877138781884)
(1843, 0.7977312611809129)
(1844, 0.7976524605862231)
(1845, 0.7975136100438229)
(1846, 0.797386827280307)
(1847, 0.7974226757456434)
(1848, 0.7975050076455265)
(1849, 0.7973631437950485)
(1850, 0.7973331633451822)
(1851, 0.7973920371904687)
(1852, 0.7975139844816653)
(1853, 0.7975657774317413)
(1854, 0.7974350383302283)
(1855, 0.7973755147257905)
(1856, 0.7973539365519737)
(1857, 0.7973236708661594)
(1858, 0.7972082743347012)
(1859, 0.7971151518590864)
(1860, 0.7970489861503725)
(1861, 0.7970600104152612)
(1862, 0.7970755219331489)
(1863, 0.7969757726738931)
(1864, 0.7969155213415878)
(1865, 0.7967651440055377)
(1866, 0.7967691058003507)
(1867, 0.7968326571093693)
(1868, 0.7966888445475372)
(1869, 0.7965870840208871)
(1870, 0.7965445325973837)
(1871, 0.7965435811314973)
(1872, 0.7964619502870955)
(1873, 0.7962904581238227)
(1874, 0.7962524509067342)
(1875, 0.7961819496631622)
(1876, 0.7961995374006249)
(1877, 0.7962059034238042)
(1878, 0.7962061984502216)
(1879, 0.7960762203120373)
(1880, 0.7959800677889205)
(1881, 0.79599850012038)
(1882, 0.7959140967201603)
(1883, 0.7959337117535221)
(1884, 0.7959308160939541)
(1885, 0.7959276813885261)
(1886, 0.7958565412024046)
(1887, 0.7958594707344724)
(1888, 0.7957630496377409)
(1889, 0.7957244617494722)
(1890, 0.7957362046159765)
(1891, 0.7956158046776627)
(1892, 0.7955820553682067)
(1893, 0.7954856648340592)
(1894, 0.7953931739457432)
(1895, 0.7953944166763477)
(1896, 0.7953663466317493)
(1897, 0.7953132129714686)
(1898, 0.7952712254070758)
(1899, 0.795270381145191)
(1900, 0.7952291136509494)
(1901, 0.7951799345637296)
(1902, 0.7950771119598334)
(1903, 0.7950893045881204)
(1904, 0.7950647130702474)
(1905, 0.794940036003358)
(1906, 0.7948104456332898)
(1907, 0.79470638231451)
(1908, 0.7947227022839043)
(1909, 0.7946506702912423)
(1910, 0.79467906257557)
(1911, 0.7945282013705737)
(1912, 0.7944847030962611)
(1913, 0.7944262827402375)
(1914, 0.794390668331518)
(1915, 0.7944838308323146)
(1916, 0.7945679135169516)
(1917, 0.7945319087510315)
(1918, 0.7945682134661859)
(1919, 0.7944945294668179)
(1920, 0.7944985269724081)
(1921, 0.7943341631960087)
(1922, 0.7943995712978162)
(1923, 0.7942549157781149)
(1924, 0.7941636153944069)
(1925, 0.7940615978024222)
(1926, 0.7939006091247343)
(1927, 0.7938138360208838)
(1928, 0.7938813878014622)
(1929, 0.7937603751231254)
(1930, 0.7937291921266002)
(1931, 0.7937324886523276)
(1932, 0.7936285688362507)
(1933, 0.7935723566324429)
(1934, 0.7935247586302329)
(1935, 0.793566834942007)
(1936, 0.7935320649542346)
(1937, 0.793436427167475)
(1938, 0.7932877886744353)
(1939, 0.7932436529080114)
(1940, 0.7931677754853189)
(1941, 0.793210204961311)
(1942, 0.7931407159530048)
(1943, 0.7930583988368604)
(1944, 0.7931300039736577)
(1945, 0.7930139668956208)
(1946, 0.7929065340990152)
(1947, 0.7928485068744675)
(1948, 0.7927643156302538)
(1949, 0.7926966340160174)
(1950, 0.7926648306082457)
(1951, 0.7926224707365647)
(1952, 0.7925575011119735)
(1953, 0.792497667925088)
(1954, 0.7924846036925897)
(1955, 0.792464010566092)
(1956, 0.7923707720539809)
(1957, 0.792355072836396)
(1958, 0.7922423646173633)
(1959, 0.7921812482151589)
(1960, 0.7920942824561985)
(1961, 0.7920915713454922)
(1962, 0.7919741524924561)
(1963, 0.7919098848569047)
(1964, 0.7918421897559205)
(1965, 0.7918026661296533)
(1966, 0.7916606868544285)
(1967, 0.7915683098565399)
(1968, 0.791559209259666)
(1969, 0.7916213955262883)
(1970, 0.7915609441886698)
(1971, 0.7914511332621978)
(1972, 0.7915349126496857)
(1973, 0.7914832861092389)
(1974, 0.7914570626003522)
(1975, 0.79143442339535)
(1976, 0.7914752611053376)
(1977, 0.7915096513749857)
(1978, 0.7915347176175508)
(1979, 0.7915155394713406)
(1980, 0.7914142395962368)
(1981, 0.7914031653287493)
(1982, 0.7912620801166618)
(1983, 0.7911876949678451)
(1984, 0.7912248303783277)
(1985, 0.7911771356458929)
(1986, 0.7912112240194674)
(1987, 0.7913278740107503)
(1988, 0.7913385488287784)
(1989, 0.7914265316745754)
(1990, 0.7913612003152694)
(1991, 0.7913159129459136)
(1992, 0.7912989172740394)
(1993, 0.7912901459748698)
(1994, 0.7911942337108113)
(1995, 0.7911457959422492)
(1996, 0.7911271390940001)
(1997, 0.7911042396014609)
(1998, 0.7910219436740732)
(1999, 0.7911119242052008)
(2000, 0.7911162963658571)
(2001, 0.7911173158708302)
(2002, 0.7910993726669134)
(2003, 0.7910764660915016)
(2004, 0.7910605844355629)
(2005, 0.7911284775062095)
(2006, 0.7910550810612091)
(2007, 0.791072748805613)
(2008, 0.7910457078174529)
(2009, 0.7909983191963688)
(2010, 0.7909962840192947)
(2011, 0.7909893820174353)
(2012, 0.7909668955811212)
(2013, 0.7908343156208402)
(2014, 0.7908025932791454)
(2015, 0.7907262428078995)
(2016, 0.7906899396773606)
(2017, 0.790604244306292)
(2018, 0.7904887789393322)
(2019, 0.7904538634893267)
(2020, 0.7904387974060408)
(2021, 0.7903220085063115)
(2022, 0.7901843851238755)
(2023, 0.7901927765294932)
(2024, 0.7900485981830024)
(2025, 0.7900761444480331)
(2026, 0.7901039642207361)
(2027, 0.7900123210981319)
(2028, 0.7898807406014005)
(2029, 0.7897958719066471)
(2030, 0.7897782784671031)
(2031, 0.7897273636639031)
(2032, 0.7897406831149041)
(2033, 0.7896865292306141)
(2034, 0.789553072776063)
(2035, 0.789546613962703)
(2036, 0.7895731318207762)
(2037, 0.7894337490076637)
(2038, 0.7893768503340701)
(2039, 0.7893491185079783)
(2040, 0.7892219707954163)
(2041, 0.7891659604340777)
(2042, 0.7891159840767343)
(2043, 0.7890834183419854)
(2044, 0.7890732459242796)
(2045, 0.788959576535633)
(2046, 0.7889862455871914)
(2047, 0.7888626336876683)
(2048, 0.7888910133042373)
(2049, 0.788813051216308)
(2050, 0.7888381671324008)
(2051, 0.78889749885361)
(2052, 0.788810696227741)
(2053, 0.7886927455039473)
(2054, 0.7886900397737627)
(2055, 0.788658310607112)
(2056, 0.7886783377727646)
(2057, 0.7886106510097446)
(2058, 0.7884803280248818)
(2059, 0.7885189773447019)
(2060, 0.7885082699430799)
(2061, 0.7883975114827015)
(2062, 0.7885662529447723)
(2063, 0.7886893139033426)
(2064, 0.7886474917447844)
(2065, 0.7885203202469296)
(2066, 0.7884150369296578)
(2067, 0.7883602931814374)
(2068, 0.7884283664148135)
(2069, 0.7883355291123665)
(2070, 0.7884031715312442)
(2071, 0.7883469266398755)
(2072, 0.7884000147976931)
(2073, 0.7885536306788826)
(2074, 0.7884905201489808)
(2075, 0.788515294258853)
(2076, 0.7884524595530736)
(2077, 0.7883036417718914)
(2078, 0.7882328846772435)
(2079, 0.7881655967568135)
(2080, 0.7881003262475132)
(2081, 0.7880309375789749)
(2082, 0.7880125869849229)
(2083, 0.7879343406689379)
(2084, 0.7878614462011149)
(2085, 0.7877550068090288)
(2086, 0.7877704738456245)
(2087, 0.7878206229604028)
(2088, 0.787791986589345)
(2089, 0.7877012827768458)
(2090, 0.7876924184663444)
(2091, 0.7876849739332623)
(2092, 0.7875598590842396)
(2093, 0.7874951897001243)
(2094, 0.7873542135885588)
(2095, 0.7873068437229193)
(2096, 0.7873239891873743)
(2097, 0.787305528926008)
(2098, 0.7873129882309071)
(2099, 0.7873191633157471)
(2100, 0.7873257528174491)
(2101, 0.7872742252625606)
(2102, 0.7872192802228437)
(2103, 0.7872350498063191)
(2104, 0.7872440632673497)
(2105, 0.7872110436336445)
(2106, 0.7870781190573094)
(2107, 0.787072265592298)
(2108, 0.787036100547386)
(2109, 0.786933646701195)
(2110, 0.7867749827874215)
(2111, 0.7867832836496045)
(2112, 0.7868033831685104)
(2113, 0.7868110946411777)
(2114, 0.7868082106479971)
(2115, 0.7867637038935442)
(2116, 0.7868349032867383)
(2117, 0.7867259323934818)
(2118, 0.7867749458472609)
(2119, 0.7866293839291054)
(2120, 0.786570821575961)
(2121, 0.7864509486944143)
(2122, 0.7863921528852401)
(2123, 0.7863102916468442)
(2124, 0.7862188493773313)
(2125, 0.7861946833694683)
(2126, 0.7861066954464477)
(2127, 0.7861312919090093)
(2128, 0.7861019747569821)
(2129, 0.7860761532177664)
(2130, 0.7860006775514621)
(2131, 0.7859398856206659)
(2132, 0.7860469560490093)
(2133, 0.7859071062531093)
(2134, 0.7858500357476371)
(2135, 0.7858248459929884)
(2136, 0.7858111029037376)
(2137, 0.7857503382245904)
(2138, 0.7857664815447284)
(2139, 0.7857104259264028)
(2140, 0.7856385793641348)
(2141, 0.7855494149596487)
(2142, 0.7856101562885566)
(2143, 0.7855383734306998)
(2144, 0.785546027040526)
(2145, 0.7854139060129375)
(2146, 0.7853564319217305)
(2147, 0.78537781048665)
(2148, 0.7852996800864875)
(2149, 0.7852111668185113)
(2150, 0.7852952582059904)
(2151, 0.7852421403208315)
(2152, 0.7852437164925288)
(2153, 0.7851690774289497)
(2154, 0.7851331850224993)
(2155, 0.7852502989658346)
(2156, 0.7851580724755997)
(2157, 0.7850984385790624)
(2158, 0.7851114566951465)
(2159, 0.7851247383025356)
(2160, 0.7851660993640069)
(2161, 0.7852211604235295)
(2162, 0.7851510910829055)
(2163, 0.7850569200306318)
(2164, 0.7849846075731373)
(2165, 0.7848845640175888)
(2166, 0.784832205936409)
(2167, 0.784830222440085)
(2168, 0.7847647328218411)
(2169, 0.7847387092406984)
(2170, 0.7847670788314486)
(2171, 0.7847999475453648)
(2172, 0.784677529011203)
(2173, 0.7845412076232733)
(2174, 0.78458007603966)
(2175, 0.7845072888094803)
(2176, 0.78447676812956)
(2177, 0.7844195512247896)
(2178, 0.7843520041585954)
(2179, 0.7842878079868446)
(2180, 0.784231573931121)
(2181, 0.7841974609847028)
(2182, 0.784141724599708)
(2183, 0.7841762879464913)
(2184, 0.7841249899631673)
(2185, 0.7840544716035202)
(2186, 0.7839986428768397)
(2187, 0.783949862523443)
(2188, 0.7838471490869356)
(2189, 0.783828618198075)
(2190, 0.7837835740961441)
(2191, 0.7836753154579008)
(2192, 0.783763104043629)
(2193, 0.7836842204385079)
(2194, 0.7836388001386535)
(2195, 0.7836138893232801)
(2196, 0.7835802707162929)
(2197, 0.7835517414575498)
(2198, 0.7835814048340366)
(2199, 0.7835087951149058)
(2200, 0.78352219523354)
(2201, 0.7835567913262317)
(2202, 0.7833945916036819)
(2203, 0.7832965213658319)
(2204, 0.7832307346070527)
(2205, 0.7832076859311993)
(2206, 0.7831423223180762)
(2207, 0.7832141862123003)
(2208, 0.7831286766660818)
(2209, 0.7830882612910947)
(2210, 0.7831101093896374)
(2211, 0.783072969671937)
(2212, 0.7830635099579154)
(2213, 0.7829775778190399)
(2214, 0.7829864201183888)
(2215, 0.7831291873083696)
(2216, 0.7831303861113231)
(2217, 0.7830848694923067)
(2218, 0.7829385964288917)
(2219, 0.7828926202975828)
(2220, 0.7828470432946274)
(2221, 0.7828052254181518)
(2222, 0.7828043809380218)
(2223, 0.7827967341907165)
(2224, 0.7827361403100139)
(2225, 0.7827447452839841)
(2226, 0.7827065621451654)
(2227, 0.7827219852134686)
(2228, 0.7826157299604407)
(2229, 0.7827180450863237)
(2230, 0.7826361293081745)
(2231, 0.782598576795248)
(2232, 0.7826088348730704)
(2233, 0.7825576759511134)
(2234, 0.7825136951361795)
(2235, 0.7824829206504011)
(2236, 0.7823383722434317)
(2237, 0.7823617289814504)
(2238, 0.7823256671934707)
(2239, 0.7822735931602851)
(2240, 0.7823394513955074)
(2241, 0.7823065171040684)
(2242, 0.7823347523077379)
(2243, 0.782317756211391)
(2244, 0.7823024153204737)
(2245, 0.7822670579354853)
(2246, 0.7822271856286116)
(2247, 0.7821880619182129)
(2248, 0.7820884404153798)
(2249, 0.7820151193426047)
(2250, 0.7819172817998462)
(2251, 0.7819622537524157)
(2252, 0.7818928570958056)
(2253, 0.7818252294395851)
(2254, 0.7816979089799769)
(2255, 0.7816842175243699)
(2256, 0.7815816947093881)
(2257, 0.7816243655633018)
(2258, 0.7815233318149991)
(2259, 0.7815496963360185)
(2260, 0.7815667365372708)
(2261, 0.7815497662972581)
(2262, 0.7814747734237413)
(2263, 0.781489492160685)
(2264, 0.7815177242531582)
(2265, 0.781476963368999)
(2266, 0.7814451610868417)
(2267, 0.781436445392803)
(2268, 0.7814081795973542)
(2269, 0.7813890610118436)
(2270, 0.7813772575051774)
(2271, 0.7813745296274393)
(2272, 0.7812835604450862)
(2273, 0.7812108526893822)
(2274, 0.7811700503686697)
(2275, 0.7811622767003028)
(2276, 0.7811803489478275)
(2277, 0.7810777592119754)
(2278, 0.7810359738891433)
(2279, 0.7810228004718152)
(2280, 0.7809969980857874)
(2281, 0.7809598550546697)
(2282, 0.7809644810444006)
(2283, 0.7809579630483936)
(2284, 0.7809201211598417)
(2285, 0.7808585456607118)
(2286, 0.7807573854584289)
(2287, 0.7806289873636076)
(2288, 0.7805569698395846)
(2289, 0.7805184244120054)
(2290, 0.7804998018075285)
(2291, 0.7803580191966906)
(2292, 0.7803948798832885)
(2293, 0.7802903700280387)
(2294, 0.7801599668723765)
(2295, 0.7801395330683598)
(2296, 0.7800377008573312)
(2297, 0.7799414260962448)
(2298, 0.7799160191424521)
(2299, 0.7799200754338838)
(2300, 0.7799169808237449)
(2301, 0.7798907234455285)
(2302, 0.7798885196499158)
(2303, 0.7799257342446849)
(2304, 0.7798510426526062)
(2305, 0.7797925278447455)
(2306, 0.7797906233994525)
(2307, 0.7796890809647593)
(2308, 0.7796155730943539)
(2309, 0.7794912292772477)
(2310, 0.7794739795195592)
(2311, 0.7794082428613611)
(2312, 0.7794073844605663)
(2313, 0.7793081034791454)
(2314, 0.7792915153214925)
(2315, 0.7792689957577518)
(2316, 0.7792842808679802)
(2317, 0.7793160625506332)
(2318, 0.7791992521574006)
(2319, 0.7792541940390113)
(2320, 0.7792734331355012)
(2321, 0.7792336812105635)
(2322, 0.7792473260849124)
(2323, 0.7791837497974745)
(2324, 0.779075046619737)
(2325, 0.7790951304025547)
(2326, 0.7790678899193876)
(2327, 0.7790430831868197)
(2328, 0.7789985892391696)
(2329, 0.7789072883185423)
(2330, 0.7787849852071811)
(2331, 0.7787608417995188)
(2332, 0.7787648379470431)
(2333, 0.7787278303377525)
(2334, 0.77862546898763)
(2335, 0.7785700313667159)
(2336, 0.7785107309049736)
(2337, 0.7785104218970826)
(2338, 0.7784387758009652)
(2339, 0.7782794085258395)
(2340, 0.7782260880256311)
(2341, 0.7781689811190801)
(2342, 0.7781382646446652)
(2343, 0.7782047690360199)
(2344, 0.7781830093101837)
(2345, 0.7782200039322696)
(2346, 0.778236271881793)
(2347, 0.7781298809423313)
(2348, 0.7780154576394993)
(2349, 0.7780657896289119)
(2350, 0.7780233868893157)
(2351, 0.7779873773829575)
(2352, 0.7780161340321813)
(2353, 0.7779782977552046)
(2354, 0.7779340107712385)
(2355, 0.7779373843199129)
(2356, 0.7778140497986853)
(2357, 0.7778198258776658)
(2358, 0.7778996078517095)
(2359, 0.7777853979049673)
(2360, 0.777715155330755)
(2361, 0.7777095013430239)
(2362, 0.7776319122132762)
(2363, 0.7775534718560305)
(2364, 0.7775015037525729)
(2365, 0.7774576215360935)
(2366, 0.7772935202387764)
(2367, 0.7772462622596586)
(2368, 0.7772428902319154)
(2369, 0.7772602106308122)
(2370, 0.7772288561873295)
(2371, 0.7771339605298037)
(2372, 0.7771273972011136)
(2373, 0.7770411647727506)
(2374, 0.7769563570430325)
(2375, 0.7768923119494789)
(2376, 0.7769278911277903)
(2377, 0.776824348630853)
(2378, 0.776770435630824)
(2379, 0.7767818223132261)
(2380, 0.7767713821234823)
(2381, 0.7767612964653358)
(2382, 0.7768300330558812)
(2383, 0.7768899002997655)
(2384, 0.7768808790551336)
(2385, 0.7767562133961003)
(2386, 0.7767778523359994)
(2387, 0.7766173899073855)
(2388, 0.7765772239222398)
(2389, 0.7765562417692797)
(2390, 0.7764700853799676)
(2391, 0.7763761164677387)
(2392, 0.7763671674532037)
(2393, 0.7763536292117756)
(2394, 0.7763072128906385)
(2395, 0.7762341017140725)
(2396, 0.7761834554983698)
(2397, 0.7762155379287193)
(2398, 0.7762291527246813)
(2399, 0.7761430020454577)
(2400, 0.7761201538766423)
(2401, 0.7760831415901478)
(2402, 0.7760054381885299)
(2403, 0.7759325965786298)
(2404, 0.7758613308758386)
(2405, 0.7757297371752296)
(2406, 0.7756932863248752)
(2407, 0.7756156571361105)
(2408, 0.7755538918870034)
(2409, 0.7754438907563711)
(2410, 0.7754623724835542)
(2411, 0.7753999246472097)
(2412, 0.7752621588768255)
(2413, 0.7752741026127432)
(2414, 0.7751777456778579)
(2415, 0.7751191728356955)
(2416, 0.7749817487937922)
(2417, 0.774889328938947)
(2418, 0.774915711989671)
(2419, 0.7749285057415002)
(2420, 0.774914102108518)
(2421, 0.7748351347613857)
(2422, 0.774898081907155)
(2423, 0.7749476816183862)
(2424, 0.7749414757853097)
(2425, 0.7749088263142969)
(2426, 0.7749020146100067)
(2427, 0.7748011327423477)
(2428, 0.7748007325477027)
(2429, 0.7748016599349496)
(2430, 0.7748819261789321)
(2431, 0.7748192806809785)
(2432, 0.7747720668803116)
(2433, 0.7746723644462966)
(2434, 0.774749079136057)
(2435, 0.7747744621559824)
(2436, 0.774853714226404)
(2437, 0.7747601153153986)
(2438, 0.7746942284974629)
(2439, 0.7746299995340837)
(2440, 0.7745610352055948)
(2441, 0.7744858698466917)
(2442, 0.774433440367869)
(2443, 0.7743017309716232)
(2444, 0.7742871010947344)
(2445, 0.7741987386120365)
(2446, 0.774090370557782)
(2447, 0.7740389778753374)
(2448, 0.7740301552405154)
(2449, 0.7740689071649043)
(2450, 0.7740362251534754)
(2451, 0.7740004756459408)
(2452, 0.7739696165282419)
(2453, 0.7739306085944613)
(2454, 0.7738944769585725)
(2455, 0.7738404453650511)
(2456, 0.7737423199492868)
(2457, 0.7736826389118283)
(2458, 0.7737212970404241)
(2459, 0.7736328949090571)
(2460, 0.7735457095188824)
(2461, 0.7735042856118389)
(2462, 0.773476824733322)
(2463, 0.773415299653523)
(2464, 0.773416072831719)
(2465, 0.7734002843106252)
(2466, 0.7733361683091011)
(2467, 0.7732959772634951)
(2468, 0.7732669729467729)
(2469, 0.7731972685609573)
(2470, 0.7731806578906442)
(2471, 0.773125520943148)
(2472, 0.7730246972786956)
(2473, 0.7730117997947705)
(2474, 0.7729854888750259)
(2475, 0.7729361159632905)
(2476, 0.7728001595939689)
(2477, 0.7727700458883903)
(2478, 0.7727063942138374)
(2479, 0.772605201947011)
(2480, 0.7725328668711647)
(2481, 0.7726328520225162)
(2482, 0.7725949809495525)
(2483, 0.772680095953179)
(2484, 0.7726509225541267)
(2485, 0.7726999200085999)
(2486, 0.7727095913906205)
(2487, 0.7726517562939069)
(2488, 0.7726112713624044)
(2489, 0.7725293734984592)
(2490, 0.7725036207212502)
(2491, 0.7725497444725955)
(2492, 0.7725022579177042)
(2493, 0.77259087203929)
(2494, 0.7725531375446412)
(2495, 0.7724764803846279)
(2496, 0.7724459569375867)
(2497, 0.7724606660685159)
(2498, 0.7724989789595501)
(2499, 0.7723762561388615)
(2500, 0.7723492033243179)
(2501, 0.7722832506201545)
(2502, 0.7722407794541878)
(2503, 0.7722058759610081)
(2504, 0.772143609559955)
(2505, 0.7721371383724098)
(2506, 0.7721097931943697)
(2507, 0.7720702998563023)
(2508, 0.7719977912530184)
(2509, 0.7720368199017762)
(2510, 0.7719038429132021)
(2511, 0.7718620742402291)
(2512, 0.7718292616521287)
(2513, 0.771717297025188)
(2514, 0.7716831082186247)
(2515, 0.7716926855548002)
(2516, 0.7716474869956272)
(2517, 0.7715684787877553)
(2518, 0.771506741560102)
(2519, 0.7714319257047167)
(2520, 0.7714418700999683)
(2521, 0.771390483687672)
(2522, 0.7713451191936571)
(2523, 0.7712635724165589)
(2524, 0.7711860998732919)
(2525, 0.7711368869554879)
(2526, 0.7711472931072434)
(2527, 0.7710948052923341)
(2528, 0.7710890128642698)
(2529, 0.7710736570456321)
(2530, 0.7710379666254925)
(2531, 0.7709503685801644)
(2532, 0.7709690782743231)
(2533, 0.770946169483111)
(2534, 0.7709246789411757)
(2535, 0.7709153825009363)
(2536, 0.7708919743070091)
(2537, 0.7708600413437476)
(2538, 0.7707972337966645)
(2539, 0.7707508103778955)
(2540, 0.7708317794433729)
(2541, 0.7707735129765102)
(2542, 0.7707472427870513)
(2543, 0.7706925933210108)
(2544, 0.7707593029821819)
(2545, 0.7707353370831382)
(2546, 0.7707039430117102)
(2547, 0.7706845194674681)
(2548, 0.7706214506968598)
(2549, 0.7705733928553213)
(2550, 0.7705621558544683)
(2551, 0.7706339287318608)
(2552, 0.7706709230161012)
(2553, 0.7706142440058883)
(2554, 0.770531880034071)
(2555, 0.7705592107166283)
(2556, 0.7705927412134941)
(2557, 0.7705777816861973)
(2558, 0.7704738062326567)
(2559, 0.7704291297337561)
(2560, 0.7704583737067878)
(2561, 0.7704897334407149)
(2562, 0.7704512823567923)
(2563, 0.7704836210374761)
(2564, 0.7705297983845757)
(2565, 0.7705147494814317)
(2566, 0.77043608358291)
(2567, 0.7703392368418074)
(2568, 0.7703718200697335)
(2569, 0.7703192648882066)
(2570, 0.7703461425081766)
(2571, 0.7703153787768336)
(2572, 0.7703091624550649)
(2573, 0.7702490639417866)
(2574, 0.7701991234023903)
(2575, 0.7701485514177859)
(2576, 0.7701155360533584)
(2577, 0.7700539086047281)
(2578, 0.7700824597901018)
(2579, 0.7701453957136124)
(2580, 0.7700695489266122)
(2581, 0.7699815456786853)
(2582, 0.769992918699495)
(2583, 0.7700090370480976)
(2584, 0.7699590949312821)
(2585, 0.7699328702008009)
(2586, 0.7698258058170155)
(2587, 0.7698300557220401)
(2588, 0.7700046197823616)
(2589, 0.7699781796816189)
(2590, 0.7699133289481682)
(2591, 0.7698889857942375)
(2592, 0.7697447093525602)
(2593, 0.7696695664399754)
(2594, 0.7696032558920389)
(2595, 0.7695493222546256)
(2596, 0.7695923646558965)
(2597, 0.7696440094909073)
(2598, 0.7695826071445716)
(2599, 0.7695471217491022)
(2600, 0.769522391890104)
(2601, 0.7695060147660735)
(2602, 0.7694357524895833)
(2603, 0.7694016424019521)
(2604, 0.7693827801288181)
(2605, 0.7693487781137514)
(2606, 0.7693775883451939)
(2607, 0.7693748443141311)
(2608, 0.7692919202446024)
(2609, 0.7693412162394943)
(2610, 0.7692967454021461)
(2611, 0.7693141536414052)
(2612, 0.7692689541584682)
(2613, 0.7693391456555645)
(2614, 0.7693100921530348)
(2615, 0.7693774763416378)
(2616, 0.7693972187600916)
(2617, 0.769341217444332)
(2618, 0.7693791080399994)
(2619, 0.7694236380241899)
(2620, 0.7693943959042316)
(2621, 0.7693735856743361)
(2622, 0.7693135484791639)
(2623, 0.7693325483044549)
(2624, 0.7692582143993094)
(2625, 0.7692070391405197)
(2626, 0.769213852508778)
(2627, 0.7692307563371699)
(2628, 0.7691649903332081)
(2629, 0.7691868881550793)
(2630, 0.7692237606859932)
(2631, 0.7691652783306322)
(2632, 0.769059758757929)
(2633, 0.7691041614182584)
(2634, 0.7691113882519208)
(2635, 0.7690839147884434)
(2636, 0.7691051386556784)
(2637, 0.7690899560837571)
(2638, 0.7691014330661866)
(2639, 0.7690348734951417)
(2640, 0.7690094760195776)
(2641, 0.7689691093869843)
(2642, 0.7689121363291138)
(2643, 0.7688322619331005)
(2644, 0.7688658573578778)
(2645, 0.7688957380887916)
(2646, 0.7688867966514236)
(2647, 0.7689868539155182)
(2648, 0.7689159810317967)
(2649, 0.7688987481004564)
(2650, 0.7688548046462941)
(2651, 0.7688646774973702)
(2652, 0.7688312737515609)
(2653, 0.7687192564971305)
(2654, 0.7686495763314966)
(2655, 0.7686320429804635)
(2656, 0.7686017348756453)
(2657, 0.768601360998972)
(2658, 0.7685400129508219)
(2659, 0.7685489150737183)
(2660, 0.7685346202630746)
(2661, 0.7684823482590303)
(2662, 0.7684069640716156)
(2663, 0.768399814723624)
(2664, 0.768405787926447)
(2665, 0.768337090388919)
(2666, 0.7683458625487788)
(2667, 0.7683684654145551)
(2668, 0.7682989438635477)
(2669, 0.7682296211753458)
(2670, 0.7682021520222617)
(2671, 0.7681031374728711)
(2672, 0.7680209948162654)
(2673, 0.7680054136955734)
(2674, 0.767989660555423)
(2675, 0.7679395296974717)
(2676, 0.7678890776986143)
(2677, 0.7678462601015271)
(2678, 0.7677991321119824)
